request_id,price
3df94770-9042-4511-842c-42e4e796918e,607100.0
6265f6cf-fde7-464e-8945-1cf0430ac280,625700.0
deb3ac72-6aa4-47ad-bd20-7fcbbc2171f7,544800.0
46180a7d-3053-4f4c-8d9e-279412c02060,494400.0
d7669c69-6535-4c79-b632-fae58f67e166,603500.0
c9547c48-29e3-41d9-95c2-d1f3a682a47d,680600.0
831421c0-384e-4dcd-b8d2-ac0870000706,574400.0
8a795030-5907-40da-8db5-f29aad03238f,699500.0
a8c4f785-c3f1-4598-9703-db6dc4c65a44,526700.0
607d5391-c745-401e-937b-d0d94ac57e4c,581900.0
550f48e8-8910-46c7-b326-12adb7a2344e,455900.0
b61352cd-980e-4a3e-bad3-df6e9a647a25,666600.0
e6ebe794-284b-481a-8393-88607cf57cfb,310900.0
9d07f2ca-d604-4f3d-891f-e9dace279bd8,635200.0
67051b51-ac9f-4a6d-bfb5-6b099683adfb,1272600.0
94657eb5-6b82-45f5-9198-754b4cae3dd9,503600.0
1764179a-3392-41a1-8148-852104f567b4,1179800.0
2c649ade-4af9-4177-8680-12a1408e45d8,654100.0
6a0c3ceb-3389-4ba2-8f6f-533fbf767d6a,675100.0
fc4f3651-0888-4620-a537-28923d0c51e6,506800.0
fbb99305-ac74-44da-9a2c-b0f9daf383c6,628700.0
3571b246-767f-447d-887a-1214ac2a7296,1308500.0
bf4bc0e8-cd23-4ce1-b747-3ae2bb4352ec,582600.0
fae0c17e-0c6a-4254-b550-e7c526ea1526,935700.0
73ddb94f-af4b-4383-b0ab-5b89556c4404,661600.0
e914006f-a16c-4618-91ed-a6b624c41073,486000.0
1f81bb21-37e4-4daa-bf4c-13dfcd6fce64,598500.0
6be8e73e-1287-42fc-9595-1ab512b31554,489600.0
e92d0959-4065-401e-98e6-012f5726dcdc,491800.0
c7e7f8a1-fa5b-408c-8e54-4c5807762c0a,508800.0
6b5cc6fc-aaa6-4fbf-a6d2-59e139f9be68,504900.0
0cfac7c3-10d1-4322-a184-6dd653b3fc6f,496500.0
853beccc-d7f9-46db-91a3-31b1d26bf834,786400.0
711d884f-70c1-46c6-a3d9-a4e875ce301e,637000.0
fcdc1e31-2866-43ee-a736-6cd8555a8a03,504600.0
33b1d0a1-d53d-4e59-8b66-5794d345b207,442600.0
289a557a-0f92-47d7-8553-b1d188608678,720700.0
8ab8cc9b-ff3a-402e-ac42-8315fa8a70aa,871500.0
231412c9-b08a-462e-9f44-ed0b0b4fb23a,588500.0
