request_id,price
627e478a-3ece-43e9-8589-e6773f2ce56b,593700.0
f22e3510-b0ef-4582-8eb5-559dcbec4d9a,614200.0
a91076c9-6a8a-454d-aa91-e209a607fce2,711000.0
36d8eaf3-def8-4201-8d85-9e5400a90017,515200.0
6f594edb-bd10-4263-95f7-0fb3813719b2,929200.0
afb9a43c-f2f7-4e64-a030-3a6b5c0bee8e,707100.0
a0ca040e-98a4-4682-9ea8-45f31f04e34f,489700.0
6cd1f9ac-e6a0-4498-b444-7ccb71520600,419700.0
4165aa0c-a547-4303-8ab7-1ac56fd85f1f,881600.0
c3c97b03-3f2f-4a62-869e-3cb977f85f07,676500.0
12db2bdc-f838-4530-bb7e-eed9678178bb,736100.0
9e762e90-877c-41f7-bf24-ad4adc61df8f,536500.0
73a64cf1-5db9-480c-a279-1b1f1238c7e2,531700.0
ec84a07b-635b-4eb3-8095-683994d0cb29,493300.0
8383deac-e512-486f-95e0-e1c9b5b5fe2d,1081800.0
241c9499-bfba-4e3a-8a73-f2b4d0b2abd9,906700.0
26cae66e-bb0a-4718-a3c9-f3a73e71c795,683300.0
7e2855be-dc4e-4ceb-bd56-c3b9795174c8,582800.0
e7dafc76-0bed-4eb3-a99b-dced22010788,739400.0
b2d315d8-6dfa-4a32-b289-1c68733bec32,611400.0
78175ff9-85fe-40f8-9b3c-67e3aa94b265,1540500.0
ea6f6424-0e6d-4052-947d-fbf1c62820c5,640000.0
5ad76077-2417-44a6-b508-a73039e4ee8f,490000.0
092a27a4-8456-4196-b75b-066d2baa1ec1,559500.0
99ecb720-6b4f-4e8c-a410-fc4b8186de76,558700.0
07284e8a-8954-48d6-891b-f53f0a2cc9ee,423300.0
dc58b6dd-2a17-4a52-839d-0a647777817c,525200.0
d82a8611-25ef-4d54-b08e-264220bab1a8,780500.0
2f7d4afe-5a11-42db-b756-55b6ab5eac4e,773000.0
28a47cd3-4dd3-4e68-a7a5-d7ee6fdc6b03,411800.0
a8c56213-69b9-4f5d-a875-81298ba9c836,438100.0
3339a97c-41d4-4f8f-89bb-a8471fdbb230,666000.0
8c6b6ebc-fd00-4e54-a660-4028aed481e1,900600.0
22a550e1-d79e-43df-bc61-a96c32569975,740700.0
ff2e7450-ddad-4320-b034-a05cd178c3c6,663300.0
cdf51748-fa10-408a-a1cc-4b5d1c59f813,633400.0
7f565236-c27c-484c-8032-29f100162d1f,1010800.0
03adbf44-6749-42ec-9bad-bc9df2142abc,422900.0
d0d58266-c1b5-4682-9a7b-136135bf8682,633500.0
b2ed19b7-2deb-465a-9f99-13004fb58bbe,1031200.0
d3238c9d-feac-4282-b425-3d4ce3a2e498,701400.0
86a1cdda-ec75-49e3-a95e-9590b00c729e,645500.0
50d36367-bc80-4086-9123-bf82bf84e53b,626600.0
b3a09294-6719-4fa6-bafa-f793ec9571a7,1649400.0
45c805e6-5b26-4a71-a224-6fab939f7b42,504900.0
92df0af7-819e-4e77-b3f6-97d36eb8c108,440500.0
d8608ca2-62f5-457e-85b3-716c95401739,642500.0
9c17dd8a-fdaf-444c-ac70-b2f8988678cf,486300.0
8d9da410-0a22-4e20-bb0d-5945724cd9d2,513700.0
3e6ab5ef-8ce7-485c-9a09-dbc26f816e8a,806900.0
5bd93b36-489a-460b-8b35-42c064024fdd,629600.0
f4f451a8-9cf8-4af8-9d50-3b3648056693,544300.0
81ff1435-c634-40b3-9e08-aef1597782ae,703600.0
d42426e9-8293-4849-8743-f483aecfa426,632600.0
77e0a0b7-b402-44c7-aa0c-955ba97bab82,1153100.0
06a8068f-8eff-4d9c-958e-b17d4339647c,366700.0
