request_id,price
48d61655-07d6-4e03-95f8-379535d0e34e,878600.0
505d0b3e-1458-4639-a363-66c16a99fba0,475700.0
2b124cab-749c-48b5-9a27-f35275015714,718400.0
9c2db8a7-d3a9-44b3-8bdf-e2a7c8030afb,534900.0
64a9b862-e7b8-4243-993e-8ab74f91c809,766688.0
9f29d023-575b-4944-b41f-ffe9789395a1,722900.0
9ad450ff-4768-40f6-8dc6-a0bc5c4c66f2,444600.0
0317c09e-74ae-4e85-b82a-c57067501b6a,763900.0
d9b97bf7-95ad-46d3-b114-02b15f2ab88b,692900.0
fc9a030f-4b4b-4951-911d-562408a69901,556600.0
95c343b3-04c8-4c13-991b-bcfbc7e01f89,1045800.0
c3ce5b81-410e-42dd-951f-8af74083986d,949500.0
41c0fa84-ac11-43a3-9914-6aaa10f40298,504100.0
661e25a5-6913-49ff-856a-b7f968ca0d07,759500.0
1d6f4d5b-ae2a-450c-8590-3d5b610699aa,629900.0
35f8a8d0-4705-486d-ab87-edd140e46b8b,598100.0
f3c90b37-68b3-41fd-b804-fadd6cfa0703,535500.0
687f495f-35e0-4340-8360-7c0d708b52c4,978300.0
8685beb2-7c7d-4978-8dc1-14f02028a0c5,1217800.0
88232a9d-d003-4cb1-9e43-a565f82b7c34,580800.0
14dc746d-dbbb-43bb-bb6f-ffc584f1e51f,765900.0
77c7f411-afda-4c09-a5e6-b8c3ed40bb37,622700.0
91278410-f0ac-43c7-94a1-c99b1348df69,945400.0
974b5802-09d6-402f-819a-58e66bc26bca,489800.0
7de21b85-95e4-4741-9605-0c2cc329237a,585900.0
608e31c6-13cc-4d8e-90ec-a5976d67ac96,625700.0
5865f4f1-a62b-4cf4-9249-5f96b66fda45,517900.0
227ae756-26b6-4bd3-9545-1c12c2f7bdc2,820300.0
f4f42c48-be43-498e-a089-1aacc092d184,789500.0
eb60a9f3-3a0f-4a08-b714-45bb22d0bb43,528500.0
c9a4e004-163a-44e8-a60d-bbb3da40afc1,631100.0
2648a759-2f6b-4091-83ea-b1aebc05b9b6,672400.0
82637ded-b3ba-45a0-aa27-3f0a392b507a,663400.0
a2923c3c-ba71-414f-ac7f-0565090b7365,938400.0
df39e306-c08d-49b8-a320-9eba097d2014,676900.0
2bc308ff-79bf-4621-aa58-b8f1bd9e4612,1244600.0
e122685c-134a-4f73-be3f-dc211e546d01,446100.0
706ea247-6505-410c-8c95-f48d26a03904,478300.0
4524f4a9-d3db-4a62-9f2e-2ff5df5973fd,487300.0
3328591f-23b0-42a9-b54a-a0ce88be9cab,524500.0
89afd06f-16e5-4755-b799-f0e6259a399c,563700.0
1522212a-3f99-4577-94f7-639cdd7a6daf,541200.0
920524c6-c91d-4406-9e9e-f38f1970471d,502000.0
2f9f8da5-d68c-4279-a7e2-825b2d3afce1,1670400.0
4d1eece6-c465-4219-896a-bc9f01175729,960000.0
6137e338-7ec2-46a4-8341-1992a2a5a903,975300.0
10d184cd-82f1-4335-9eca-ca44a10a7d68,704300.0
e1ecc39d-10da-43de-bf06-c0b0bdcad736,768700.0
e8696084-1f2d-46ab-b7bd-7e53dd2aa832,851600.0
35899985-41fb-4ea9-9eb1-a51cec87b944,772400.0
abf75ebd-b465-485c-a7a7-740caff31a7d,1225700.0
a2e91063-f3de-48a2-b8f4-9104773d4786,798500.0
a798126b-6e3c-42ec-86cb-0c0157a63cb3,582100.0
fa52d00c-1e8f-4e5b-ae7c-ba3147579365,588500.0
bc13ef02-7a58-45a0-ab01-277e72672dcf,578100.0
61f14bdc-8f4b-4b5e-975d-f74f6fafbd36,701900.0
918778d7-1bef-40c4-9368-a03adb4ce6d4,868900.0
