request_id,price
a081fb64-9333-4348-8543-0a4327b2b543,845900.0
b382630d-074d-411d-a886-3fd09b12c715,420500.0
fd7eac7c-47f7-4088-8dfb-c21e6f85d830,855200.0
a267303b-ead5-461c-a67a-a40e10a3eaed,739700.0
cf6e9e23-2e94-40bb-ab7d-babd07bb517a,509900.0
934d529d-edca-48df-9bbf-e252768f5154,851900.0
cbca3f75-1d48-4f2c-b3cc-b321ec1ee9d8,828500.0
12ab3c9b-7506-41d5-a820-5a8cc84caea2,889900.0
2ee6bd83-fd11-413d-bdf6-549522a2286a,610200.0
d042ea09-a714-4426-873e-58f3aff7938b,1314200.0
3e40b131-8f1c-4a36-9e31-dcad294ba65f,578300.0
fd6ccf1f-3036-4ec1-b3ce-a63f3a8c5bf4,851400.0
444552bb-a116-4fd9-b57f-fee60980143e,653500.0
14f19a3e-af8f-4c9c-a0ca-f20b3d9ca569,450700.0
176dcef5-3267-464c-9727-dc64e532f0b8,772300.0
67c76b36-77a2-4736-8106-065074c94bdb,592700.0
2adfe487-a1f5-4bbc-8000-9ed03e298fe1,1442500.0
86d30ad3-d003-466a-8348-b1089c4548f4,655200.0
15dd1643-7f92-4de1-b877-91a680e6e822,422100.0
1488d9e3-a66d-49fe-b7c3-2002bc5349f8,1656200.0
1ebbf549-c65b-43f2-88e8-65b80d4d6b6f,901300.0
bc2af688-d810-4377-adb0-f641f8d90f2b,529300.0
11a8a01c-9d23-4cf1-aaca-b7a2fc659c52,628700.0
e3fa478d-7fdd-432d-a261-880a0a6b5bca,885500.0
fdfa01ab-a22e-4f13-935e-824867c69396,935800.0
3e3801f1-c1db-4c9b-a797-8c02efd1a28e,894100.0
899685dd-942f-499d-80b4-c1c4a33d4a6b,808400.0
1553bdd5-8ac0-4a70-8c09-d9db42cac70b,654000.0
d514103c-0fe2-4dbc-9760-963da150627f,525400.0
311c3a2e-6659-4b54-b5ab-183d8e57ef58,1411100.0
4a6b138f-66d1-4367-9700-6516902d1364,472800.0
c2ec0e0f-65dd-4177-a45a-f4bee7454dfc,1130500.0
309d736e-643a-4646-bc89-b236267be7df,730700.0
f5853ffd-b1ce-4128-9f0f-90cb2165825e,2804900.0
781ab2e9-d74e-4aef-a140-00fbe9ee34c2,404500.0
1f2cafc2-ad79-431d-be44-d50f45adfa83,397100.0
37157fdc-80d0-4c1b-866e-2d49df29a091,1763700.0
1902c8a9-1c17-4659-8980-4a6edeae9b7b,853500.0
a37cf53d-46cb-4604-8746-4c2599617d25,840900.0
cc93a7f4-e348-4cf9-94b1-5c48489dc1e7,528400.0
5b8416ac-0e1e-4296-86af-7a5ea2ae8f96,1249800.0
a7488b42-4cb3-4eb8-8691-789b837b9af9,438000.0
2bb7fd14-b222-44d0-bf35-5e788289adac,521400.0
0d591c57-8344-4468-b621-71e77ee65de4,258000.0
b76c6608-3520-4f7f-8315-9ea29467404b,639400.0
0d92bf35-3421-49ff-a277-5d2a1f5bed6b,709200.0
2c7f1e4c-0571-4a00-9eab-539240649f11,449100.0
d7dc79b9-20a2-453a-bda7-635ab9452b50,608300.0
138618f7-192f-4733-99c6-328c6a21d117,312500.0
0154716c-3a45-45c5-98bd-acc37fe775bd,879300.0
d02a6f1c-34d1-4c10-a2d5-b3a51b7def22,659900.0
0e610067-2a22-4a3d-86bc-6f0a393e7c12,577400.0
2c8e447f-6c28-4f3a-880b-c7ae8e105590,567900.0
c413ae3e-3863-4d33-af40-82f255390afa,539800.0
1d24dbb9-dd6e-483f-890c-c73822653ac2,551900.0
badcf753-3e45-43e3-9ae9-97dbcd968ff3,557300.0
2c286932-b8d7-460b-a74b-27bbf11e7374,621300.0
7eded7a8-02b7-44cf-97eb-606cb1770439,517700.0
fb160822-56e2-4d4d-9629-9beb2cf2c798,514900.0
209be138-6b98-4955-b996-e5ba801b8529,734400.0
6b6fc73e-1e38-4cdd-b6cd-764d5a356432,541800.0
fce9dee2-9ff3-4597-8488-9bd1613229f2,456800.0
0b6f9040-9bf7-46d7-ae18-b8b2531913dd,612000.0
50594e4f-66e3-4eab-80e2-fd96acf6b336,812600.0
990a17d1-8e6e-49be-8e12-e1f0e4f4c995,583900.0
02d31d66-d113-4eb1-8b4c-1810307341a8,536800.0
679b902f-20b0-4b9a-aa98-c828665adf62,884800.0
0629cd29-d6b2-467d-8bf3-a5416d7e46bb,771600.0
fd9eda68-689a-4edb-a224-9f71070937bd,423900.0
931fe07e-67a3-4380-935a-b8c0c1cdd4b4,571400.0
4ca4a9a4-9d09-4b6b-bf9a-cd53f895fb30,465600.0
8a074e8e-cbf8-4900-9317-3209f70f14c7,586700.0
0c970234-f380-462d-af2f-42e836df7afd,586000.0
6a7cfe66-82c3-479e-b854-73e69be2b877,674300.0
30eb0952-fa5d-4815-92c8-0f1b0f410c00,1241500.0
5b91faeb-d7ff-416d-ad1b-f0b639d07762,1164100.0
fe4389b6-18ce-492c-8a60-19d00d7ef82b,631900.0
14a72f0c-bd12-48cc-bd4c-832f6f316248,540800.0
4fa11292-ea2d-41d6-9b4b-4ece6f6cdbc3,631200.0
af37dad2-46a5-40a2-9fa4-0b9a3d5f11b2,603400.0
b6f4679d-e0f6-425e-bbfa-1c63320c0ae8,414600.0
48887bb5-9a4f-48e3-aa86-ce644629f77e,1752700.0
468c6a3a-1815-4c9a-828b-e797e2cfb97c,1344300.0
8252a61c-c97f-4cec-bda9-51656269f812,1691400.0
6cc2ed79-9443-4fdc-ab99-2bfeb6118c7d,1045000.0
62111143-01ff-4442-8763-154586d2077e,593500.0
d78a1fd2-54e4-4aa0-a061-0994a8f88c6a,1812200.0
264423e2-e3b5-4f64-82fb-fc5dfe61ef88,501800.0
a4979d38-c6e1-4ef6-a25d-cf651e58303f,478700.0
da653369-a07d-43b9-a8ff-f5362db308d6,590700.0
2059818d-00bc-4e0e-99ec-9d092348aa31,810200.0
45f6452d-23c2-44d6-aa7c-432752a46196,736000.0
ea1968bb-90d6-4d27-b060-d5c4838b209b,936700.0
83d430e3-209d-4f35-ab0a-ace4a22f2486,513000.0
122e1861-a276-4cc8-bcff-e8ac310a3625,855600.0
aec3014c-523a-46b8-b8f5-0716249816fc,824700.0
2714a506-bcb1-4150-a617-a203d1cd9406,550000.0
f5e6f017-f7c3-49ad-bd53-1d30f3420e70,623000.0
7b2a4a0e-76be-4348-8bac-b6cbc61be18d,641600.0
5c6ba19c-cd96-482d-bb22-815f2638a3a2,3758800.0
8a2ce293-c1c5-4788-a813-bb94621ad933,1074200.0
9d276f46-724b-4c7d-8666-8167b43f052c,476000.0
b215a7f0-e451-46ee-9ab3-eb60a8cffdbd,472700.0
2d3cf5e2-67ef-490f-b540-046f768b0a79,786700.0
181a970f-ab20-4c4c-bcaa-8ffd349fbfb6,623000.0
b8c80ad7-2220-4d81-b92f-e94c56a470ad,645400.0
0f96de25-b7a6-472e-b3f1-7deedb976b39,1206700.0
f49210e6-5449-4f59-ad98-b0fd810d7b9f,965300.0
dc2436b2-4f0d-491f-8377-88316b7e9b0a,454900.0
f0251432-6af7-4784-8277-123b41457c41,997200.0
23512bb6-27f3-4b3a-8d3d-e43174ba1ab0,757100.0
e1648fdf-51aa-4dbe-8322-5551bb676fdc,527300.0
462a2716-2b78-4ff8-af25-c16e0b96d26c,599100.0
4bc182b9-dca3-4ce6-811e-9d61f5f62e71,608900.0
a3aa4316-509b-406f-a7d1-a5d5bc6985ad,577200.0
5b495447-1486-4036-8ed5-b98becc0ab82,715300.0
144272dd-7e13-4963-b8ef-9a4951b09e30,701400.0
74bbf66c-3477-417d-84ac-6684c4b52cdc,519700.0
1afe3d5b-17fb-43d9-bfe5-a1ad040d87f7,770500.0
f37f2005-4e7c-4994-a6ee-332afba10c11,1515900.0
ea32d27a-19d3-43e7-a820-cb288e2ed27a,467500.0
c96baee2-559b-4287-a14f-9d5ff6b38721,585700.0
9d349250-33da-482d-ae34-102526d1dfd4,652700.0
6e3c1860-c374-4be9-b489-e49f8b58ddb7,678400.0
5f14ebda-5094-4111-a81a-95bc2fda8ba8,857600.0
918b5b21-df1f-4222-87a1-129705c57331,646900.0
738c0b82-a4e6-4b6b-948d-e2e3e0d62e43,881400.0
8168ef2e-daf6-4c1f-8a95-06fb47ddeb24,1081400.0
b101ae5d-b442-4e13-884a-3c45a0903706,964300.0
ecbcbd1b-4a6b-4440-85c0-29c785677cb4,1218300.0
2f682e70-886d-4545-aa35-6c2148c970a4,798300.0
653408e7-230e-4ec2-ae1d-0b3ab22f6107,581800.0
cddaa2a3-f329-4fa0-b29b-e7c99817cdd6,1590500.0
532bbb83-96c5-4ec6-a9fc-d2976a164d43,722600.0
0a90025b-ffc0-4c2c-978c-2835aaa2385c,877700.0
7dc5c45f-902a-44ad-b607-f7823c1a77a4,590100.0
fb4abc7a-191b-45ce-bde3-6fc4abf991c5,1353400.0
24fe2d8d-e046-4ffa-828e-fcf5b3eb586f,754700.0
762b51b6-f438-4639-8eda-72e0f4cc083a,1016100.0
1fd0f3f4-5143-47c0-891a-2ddfc9c58a6d,969400.0
830e31e1-38e7-4894-9313-3d887fc72e25,667100.0
aabfdd40-cea6-4d30-8593-cfec675afcd9,568300.0
61316bc2-da72-421c-a954-036d2b8cfb06,791600.0
ac721821-24d8-4db1-9661-b82ff7a073b0,453900.0
5582e8a1-7444-4615-b8c2-d2f9cdb80c4d,656600.0
