request_id,yr_built,bedrooms,postcode,area,bathrooms,condition,grade,sqft_living,sqft_lot,sqft_basement,sqft_living15,sqft_lot15,waterfront,view,distance,year,prediction
0d93a95f-5f37-4fdc-8e65-e8e9eeeb27f9,1989.0,4.0,707747.0018370263,726350.8929052162,3.25,3.0,11.0,4200.0,18729.0,110.0,4097.0,18395.0,0.0,0.0,3.41,2018,1050794.4194608927
49f9a157-2a11-4e70-ac0e-52de68d61e4a,1976.0,4.0,597736.9217030165,573567.1620235543,2.0,4.0,9.0,3085.0,20616.0,1070.0,3052.0,19540.0,0.0,4.0,11.11,2018,1290770.5974476915
3bdf298f-9e0e-4c2a-885c-c19a093173b3,1968.0,5.0,597736.9217030165,675932.4355670998,2.75,4.0,9.0,3050.0,13079.0,100.0,3033.0,12360.0,0.0,0.0,19.3,2018,824415.9760056894
6e3c1860-c374-4be9-b489-e49f8b58ddb7,1997.0,4.0,474632.3790458373,481874.4106608018,2.0,3.0,9.0,3345.0,34672.0,0.0,3233.0,23993.0,0.0,0.0,18.91,2018,662507.4346871375
65556590-c031-42b8-a602-596a9b98338e,1950.0,4.0,515187.232483403,512186.3536409238,2.0,3.0,8.0,2195.0,8057.0,810.0,2023.0,7454.0,0.0,0.0,13.43,2018,598855.6808797361
67decaa4-27f9-484e-94e1-edd4ffa06777,2014.0,5.0,468060.0543995248,467555.6662013869,3.0,2.0,9.0,3045.0,8972.0,20.0,2930.0,8993.0,0.0,0.0,11.87,2018,632414.4383165231
03028fd1-1500-4b2e-a71d-63fe463d19f3,1972.0,3.0,573737.7786048551,564951.1784201534,2.0,4.0,8.0,1805.0,8216.0,150.0,2036.0,8061.714182174384,0.0,0.0,9.68,2018,486472.2399702587
ec4a7e3b-b50d-4861-897b-e452396bf421,1984.0,3.0,474632.3790458373,462591.44565758924,2.0,3.0,8.0,2115.0,38640.0,90.0,2287.0,36053.0,0.0,0.0,18.05,2018,469619.9263938005
4a69b8a3-284e-4270-8ce9-5961728ecefa,1989.0,3.0,554723.8083336328,566238.286454928,2.5,3.0,8.0,1940.0,6751.0,10.0,2054.0,6638.0,0.0,0.0,11.37,2018,466755.26233058947
138618f7-192f-4733-99c6-328c6a21d117,2006.0,1.0,554723.8083336328,564169.3413942211,1.25,,7.0,930.0,2235.0,30.0,1305.0,2827.0,0.0,0.0,8.89,2018,310800.68574872473
b56350b9-2dbb-4dd5-b354-345814e7e2c7,1955.0,4.0,763993.342734479,785429.9220813947,2.0,3.0,7.0,1740.0,65979.0,310.0,1958.0,55412.0,0.0,0.0,7.42,2018,380622.6023570129
698604c5-fccc-409e-881c-d718935186ca,1919.0,4.0,763993.342734479,788225.0943842668,2.25,4.0,8.0,2550.0,4604.0,580.0,2186.0,4909.687170678846,0.0,0.0,6.32,2018,865894.3946409776
81c18fc1-afb3-46a4-808c-dfe175036014,2003.0,5.0,707747.0018370263,702812.9599768135,3.75,3.0,11.0,4430.0,17591.0,280.0,3697.0,15207.0,0.0,0.0,6.84,2018,993203.453760223
fb4abc7a-191b-45ce-bde3-6fc4abf991c5,1969.0,3.0,707747.0018370263,695954.0984556519,2.5,2.0,9.0,3080.0,18676.0,270.0,3188.0,16456.920411784293,0.0,0.0,3.48,2018,935021.5367350386
3e2a78d0-0fef-417a-81a8-b5a5b8ddce75,1964.0,5.0,1005352.5044958281,964499.9387573032,3.0,4.0,9.0,3680.0,18632.0,660.0,3706.0,18535.0,0.0,0.0,10.55,2018,1551467.7310274958
e6160cb8-8231-4e0b-b65e-60847e23942a,1977.0,3.0,468060.0543995248,460458.2758865052,2.0,3.0,8.0,2030.0,10075.0,600.0,2131.0,9673.0,0.0,0.0,10.45,2018,453414.3285892066
953e415d-35d9-42f3-9568-605273b1a7b3,1925.0,3.0,515187.232483403,512186.3536409238,2.0,4.0,7.0,1470.0,5095.0,90.0,1479.0,5190.0,0.0,0.0,13.71,2018,452260.8884984163
1e0a1219-27f4-4a2e-a579-976b8fc417e5,1906.0,4.0,574729.3925746218,568939.7832049628,2.25,4.0,8.0,2075.0,4201.0,330.0,1804.0,4294.0,0.0,0.0,9.22,2018,640798.1560855383
7ead0cab-20c0-41a5-b555-9277c1ace339,1903.0,3.0,574729.3925746218,592196.1385002468,1.25,3.0,7.0,1395.0,3477.0,20.0,1554.0,3325.0,0.0,0.0,13.03,2018,384303.0036835746
4f7bfbee-ac24-46c8-840d-e0858b91fe06,2014.0,4.0,474632.3790458373,490262.0462606481,3.0,3.0,9.0,3480.0,9996.0,70.0,3384.0,9940.0,0.0,0.0,16.14,2018,659136.8179542203
1c1f3d55-7dc2-4c4d-a25d-c208c2bfd656,1954.0,4.0,512657.41822642577,512657.41822642577,2.0,4.0,8.0,2260.0,9474.0,760.0,2050.0,7939.0,0.0,0.0,13.78,2018,689147.3829393918
5b91faeb-d7ff-416d-ad1b-f0b639d07762,1976.0,3.0,1283884.8486148424,1240953.7236620523,2.0,4.0,8.0,2095.0,15658.0,420.0,2945.0,14714.0,0.0,0.0,4.66,2018,1182608.010588864
09daf160-5c6c-4ce6-96b1-4a9a4582a2ba,2005.0,3.0,600905.2496891748,600905.2496891748,3.0,3.0,8.0,1815.0,2205.0,200.0,1770.0,2746.0,0.0,0.0,0.52,2018,489180.00282774115
da653369-a07d-43b9-a8ff-f5362db308d6,1964.0,2.0,597736.9217030165,575942.196247956,1.75,4.0,7.0,1515.0,12802.0,90.0,1934.0,11053.0,0.0,0.0,12.37,2018,461186.5980234513
0b18195a-06b5-404e-b09b-783cb821efef,1979.0,3.0,483241.3277326569,483096.5702226546,2.25,3.0,7.0,1920.0,7702.0,560.0,1943.0,7669.0,0.0,0.0,20.17,2018,437588.52123169706
46fbadd0-86cf-47ca-8c31-3f0c6733c3d7,1991.0,3.0,468060.0543995248,461978.00587651605,2.0,3.0,8.0,2165.0,9208.0,0.0,2149.0,9281.0,0.0,0.0,11.52,2018,480603.12891147484
c7610a2a-bade-486f-92f0-aa4fa0665d9f,1922.0,3.0,574729.3925746218,568939.7832049628,1.75,4.0,7.0,1850.0,5066.0,830.0,1729.0,4665.0,0.0,0.0,9.03,2018,586483.9281029933
bf417e0e-b352-4e5b-b20b-8235c22058d1,1926.0,3.0,574729.3925746218,568939.7832049628,2.0,4.0,7.0,1535.0,4010.0,30.0,1581.0,4410.435918780524,0.0,0.0,9.71,2018,477689.0611893754
077a989c-24ab-4c67-96a3-38483483c6db,2014.0,4.0,474632.3790458373,466107.1036441099,2.75,3.0,9.0,2940.0,8886.0,20.0,3070.0,10799.0,0.0,0.0,14.48,2018,630436.4689393077
262c8ec7-b27a-4d7f-8a98-665549560c14,2006.0,5.0,474632.3790458373,490262.0462606481,2.5,3.0,9.0,3260.0,6815.0,20.0,3226.0,6796.0,0.0,0.0,15.41,2018,606189.1060522799
c88bbc28-d6d2-4ef3-88f7-113585ff0ef3,1997.0,4.0,468060.0543995248,461322.998492286,2.0,3.0,9.0,2990.0,22297.0,10.0,2921.0,19252.0,0.0,0.0,12.23,2018,644145.7883073251
f1774eda-883c-41dc-a6fb-b7a05da685e5,1997.0,4.0,474632.3790458373,462852.14633922337,2.0,3.0,9.0,3345.0,34672.0,0.0,3233.0,23993.0,0.0,0.0,16.45,2018,673762.3708217363
c151b11b-9e28-4cfb-8d24-6614498f3680,1989.0,4.0,554723.8083336328,564169.3413942211,2.0,3.0,9.0,2805.0,9743.0,0.0,2802.0,9198.0,0.0,0.0,9.72,2018,677775.4927522751
c48072ee-647a-436c-ba5e-c2da331dcec5,1908.0,4.0,1283884.8486148424,1260241.7123737352,2.75,3.0,9.0,3355.0,23566.0,400.0,3006.0,19268.0,0.0,0.0,4.52,2018,1401699.808868374
9eef1ce1-3ffb-4b0d-9256-af24c7264bd9,1966.0,5.0,554723.8083336328,534407.1051008193,2.5,4.0,8.0,2820.0,9795.0,130.0,2399.0,9286.0,0.0,0.0,11.63,2018,718013.9423838783
48887bb5-9a4f-48e3-aa86-ce644629f77e,1998.0,4.0,707747.0018370263,695954.0984556519,4.0,3.0,11.0,4660.0,19429.0,200.0,3942.0,19417.0,0.0,0.0,2.58,2018,1472698.503247442
d2002072-9175-47e7-93a6-44acaf695b92,1927.0,3.0,763993.342734479,717110.8109214221,2.0,4.0,8.0,2035.0,5544.0,150.0,2338.0,5361.0,0.0,0.0,6.22,2018,827883.454299604
f0bf521f-48ee-495f-85ca-4926a920eadf,1994.0,3.0,554723.8083336328,557405.5083370412,2.0,3.0,8.0,1740.0,4086.0,0.0,1785.0,4095.0,0.0,0.0,10.73,2018,429848.62379304226
6c02a9d1-61bd-4b91-9da4-93feda9fef47,1975.0,4.0,468060.0543995248,461322.998492286,2.0,4.0,8.0,2495.0,8537.0,970.0,2073.0,7784.337973446742,0.0,0.0,11.68,2018,577019.6290648929
77c28d3f-54c7-45c9-b051-52c81e46b0e5,1925.0,3.0,574729.3925746218,572950.1179220972,2.0,4.0,7.0,1630.0,4381.0,20.0,1812.0,4248.0,0.0,0.0,13.02,2018,524727.780760219
f8205896-a969-49b0-a690-70925a1e9aa6,1952.0,4.0,515187.232483403,520213.37866348756,2.0,4.0,8.0,2270.0,8197.0,930.0,2170.0,6720.0,0.0,2.0,14.78,2018,648981.9942326153
85f2281e-0019-4240-abe3-5801f3df50fa,2007.0,4.0,574729.3925746218,592196.1385002468,3.0,3.0,9.0,2770.0,5082.0,70.0,2280.0,5474.0,0.0,0.0,12.29,2018,680392.8648410294
0d563c78-fc31-49b9-98e6-7d4336205ac4,2014.0,4.0,574729.3925746218,562650.2542819928,3.0,1.0,8.0,2750.0,5980.0,10.0,2308.0,5848.0,0.0,0.0,14.1,2018,635402.1452816182
58558530-cce5-4baa-ad59-b9cdfbee7f38,1996.0,4.0,554723.8083336328,549882.8561051979,3.0,3.0,10.0,3135.0,11898.0,30.0,2923.0,10965.0,0.0,0.0,8.98,2018,775801.1217367408
ac5324ec-d95f-406c-ae97-e2bf248415ae,1977.0,4.0,597736.9217030165,557736.8161696588,2.5,4.0,9.0,2770.0,15342.0,1020.0,2820.0,14117.0,0.0,0.0,11.34,2018,757130.1743146497
8c84f32f-5b8c-47d3-8076-768b3ce8954e,1976.0,4.0,573737.7786048551,560493.2008744429,2.5,4.0,8.0,2400.0,12762.0,650.0,2366.0,11457.968824593245,0.0,0.0,6.49,2018,737853.0995112081
02c98658-bf56-4481-99ee-f34b53e27738,2014.0,5.0,574729.3925746218,592196.1385002468,3.0,3.0,9.0,3140.0,9144.0,50.0,2663.0,8463.0,0.0,0.0,12.98,2018,787433.8511990418
942deed0-80ba-42af-91ef-76dde4ca1837,1966.0,4.0,573737.7786048551,560493.2008744429,2.5,4.0,8.0,2875.0,13017.0,100.0,2531.0,11890.0,0.0,0.0,6.23,2018,756057.6776994176
f62d62e3-f5ac-449d-80f3-ca1468d5c231,1963.0,4.0,1005352.5044958281,819879.0511278562,2.0,5.0,9.0,3150.0,18365.0,1110.0,3211.0,16337.094671207102,0.0,0.0,2.33,2018,1183050.1424192362
b7485261-e1fb-49df-ba11-68f2e905acb4,1977.0,4.0,468060.0543995248,473825.0610186486,2.0,3.0,8.0,2040.0,9518.0,610.0,1893.0,9461.0,0.0,0.0,9.36,2018,433623.69237221975
aa07d3e5-eaa8-4cf4-ab97-e863fe476ac8,1990.0,3.0,468060.0543995248,459641.6387834404,2.5,3.0,9.0,2495.0,12700.0,0.0,2655.0,11517.0,0.0,0.0,14.27,2018,497950.7320622801
