request_id,yr_built,bedrooms,postcode,area,bathrooms,condition,grade,sqft_living,sqft_lot,sqft_basement,sqft_living15,sqft_lot15,waterfront,view,distance,year,prediction
22039187-f76f-47e6-9666-f06ef2073304,1922.0,4.0,554723.8083336328,549882.8561051979,2.0,4,8.0,2280.0,5713.0,330.0,2138.0,5666.0,0.0,0.0,9.78,2018,649733.8268370874
c18d95f5-04e0-449d-8e23-8f57f07b0957,2001.0,3.0,1005352.5044958281,964499.9387573032,3.0,3,11.0,4230.0,20472.0,220.0,3365.0,17128.0,0.0,0.0,9.94,2018,1626675.9264928277
53e4222a-88f4-413a-878f-e854e31ce9de,1990.0,4.0,597736.9217030165,576767.4204290394,3.0,3,10.0,3660.0,14898.0,340.0,3221.0,13770.463304831734,0.0,0.0,8.91,2018,969391.7042435822
ba0b29c6-26e4-44d6-99fc-6c3501af7d9c,2014.0,5.0,468060.0543995248,467060.1438560403,3.5,3,10.0,3800.0,12137.0,40.0,3400.0,9077.0,0.0,0.0,10.94,2018,822596.4400208124
ea61c09c-bd3c-43f2-b828-12907881d6a0,1974.0,4.0,597736.9217030165,581823.534341033,2.0,4,9.0,2950.0,12851.0,1160.0,2773.0,13015.0,0.0,0.0,12.41,2018,837468.9947997887
13bc4dd3-ecf2-4b3d-84a9-b7c4a92c91fc,1996.0,3.0,707747.0018370263,710258.9465635297,3.0,3,10.0,3400.0,33249.0,10.0,3245.0,24007.0,0.0,0.0,4.17,2018,919366.1597560883
94b2e932-e339-4570-8dbc-ba4b9587bb0a,1973.0,4.0,468060.0543995248,467450.33081558475,2.5,3,9.0,3075.0,20755.0,140.0,3000.0,16257.0,0.0,0.0,13.03,2018,746435.1424036028
6930e329-4abf-4489-b111-9b81e04e4514,1994.0,3.0,707747.0018370263,710542.1312788075,2.0,3,10.0,3215.0,18389.0,20.0,3213.0,17526.0,0.0,0.0,4.69,2018,777923.8944268906
3dd52cd5-ef47-4cb4-a9f6-a727baf036bd,2014.0,4.0,468060.0543995248,467060.1438560403,2.75,3,9.0,3345.0,9509.0,0.0,3269.0,9598.0,0.0,0.0,10.91,2018,702761.4290236653
c801fe9b-e272-40aa-97f8-2c31849647bf,1992.0,3.0,468060.0543995248,467555.6662013869,2.5,3,9.0,2660.0,13487.0,10.0,2753.0,12197.0,0.0,0.0,12.77,2018,576702.2913200606
fb99f6ea-3628-4a96-8f5d-bcf107191602,1976.0,3.0,468060.0543995248,473598.9580796085,2.0,3,7.0,1770.0,8285.0,450.0,1833.0,7567.451972845635,0.0,0.0,10.52,2018,429639.11993617984
6ccb7b0f-3dca-4c7c-a104-139da144b0e2,1919.0,3.0,563377.9507828665,557266.3455574986,2.0,4,7.0,1685.0,4099.0,750.0,1744.0,4193.0,0.0,0.0,13.53,2018,547003.1640580184
d8632f22-aedb-41fb-a251-c6b672cba806,1978.0,5.0,515187.232483403,520213.37866348756,2.5,4,8.0,2720.0,23093.0,370.0,2077.0,18614.0,0.0,0.0,14.35,2018,607915.9062243204
5f46e1e4-2f43-4f60-aa02-23bed32233e8,1964.0,4.0,597736.9217030165,555229.4441441894,3.0,5,9.0,3140.0,14951.0,1300.0,2927.0,13704.0,0.0,4.0,8.89,2018,1190528.5086069014
e1d7d9b4-b226-49de-bd7a-35e4184be279,1991.0,3.0,483241.3277326569,473539.8325623487,2.5,3,8.0,2160.0,9325.0,10.0,2175.0,9085.0,0.0,0.0,21.0,2018,486176.16479467956
00fbc3e5-a976-4d5e-a554-329f1fd6fd45,1992.0,3.0,563377.9507828665,560543.3031024137,2.0,3,8.0,1810.0,3370.0,10.0,1807.0,3330.0,0.0,0.0,14.45,2018,460709.91418355325
2903f34a-d8ba-47d9-8925-211a0502a00b,1946.0,1.0,949039.0994157421,923888.173536486,1.0,3,7.0,1050.0,7433.0,40.0,1688.0,7418.0,0.0,0.0,1.69,2018,400549.6769796436
3bbcc672-c6b6-4b92-939f-65ab23f90bb2,1988.0,4.0,574729.3925746218,572950.1179220972,2.0,3,9.0,2480.0,5743.0,210.0,1819.0,5305.0,0.0,0.0,13.39,2018,714379.2514250795
3f89ccfe-7549-40de-8fbb-95019591e5e9,1947.0,3.0,515187.232483403,520213.37866348756,2.0,3,7.0,1600.0,5808.0,500.0,1530.0,5949.0,0.0,0.0,15.14,2018,476471.2154260382
c9909284-e08b-4df1-90f1-d03cc5a270b2,1990.0,4.0,707747.0018370263,702812.9599768135,2.75,3,10.0,3705.0,17411.0,0.0,3503.0,15867.0,0.0,0.0,5.32,2018,813838.8082298185
8dcf1ba7-84d6-4dc5-a7bf-4862978d05fb,1925.0,5.0,574729.3925746218,592196.1385002468,2.5,5,8.0,2515.0,4693.0,640.0,2009.0,5918.008069972301,0.0,0.0,12.28,2018,836121.2570612024
c88ddeac-eda7-4233-8bca-4006a89ef4a1,1967.0,3.0,468060.0543995248,473598.9580796085,2.0,3,7.0,1760.0,11415.0,200.0,1936.0,11152.0,0.0,0.0,10.78,2018,461483.97938571754
72c6c14e-8b6a-4e42-a4b9-8d58c7891517,1980.0,3.0,474632.3790458373,479030.71391520824,2.0,4,8.0,2230.0,32458.0,120.0,2368.0,33995.0,0.0,0.0,16.07,2018,516605.61839774915
c7a23352-1dcc-47e6-bf90-0ae6d4ed906a,1925.0,3.0,563377.9507828665,560543.3031024137,1.25,4,7.0,1605.0,4453.0,20.0,1855.0,4380.0,0.0,0.0,14.79,2018,544605.149801138
b8fd0c04-ba10-40a7-90c7-430153577539,1978.0,4.0,468060.0543995248,467060.1438560403,2.0,4,8.0,2500.0,13182.0,760.0,2412.0,12076.0,0.0,0.0,11.67,2018,603655.376920032
0871f4f2-f65e-4542-b600-d4449b0f1bde,1918.0,4.0,574729.3925746218,572950.1179220972,2.0,4,8.0,2260.0,5000.0,340.0,2104.0,4864.0,0.0,0.0,12.43,2018,719120.7863228819
8fd80927-9a08-4f04-8a7f-9fdaf2d96446,2005.0,4.0,554723.8083336328,566238.286454928,2.75,3,9.0,3000.0,6370.0,20.0,2834.0,5808.0,0.0,0.0,11.59,2018,680722.8865119889
c9d6392b-a217-486f-b035-b9b2d3926dba,1966.0,4.0,597736.9217030165,675932.4355670998,2.5,4,8.0,2810.0,13158.0,100.0,2479.0,12115.0,0.0,0.0,20.07,2018,731649.7590193396
a2cfadaf-86d8-4d95-bcc7-a9e77c0bc112,1997.0,3.0,573737.7786048551,573354.0101209884,2.0,3,10.0,3215.0,17131.0,20.0,3165.0,14884.798113880117,0.0,0.0,8.65,2018,776923.155543862
bd78eb21-9951-449e-9a19-b48b64fb7d78,1986.0,4.0,537641.85801898,557953.8556806254,2.5,4,9.0,2935.0,11621.0,0.0,2789.0,11164.0,0.0,0.0,9.85,2018,760669.2029082869
788587f0-8a68-423b-ad1f-46352714ed39,2014.0,4.0,554723.8083336328,534407.1051008193,3.0,3,10.0,3740.0,21739.0,160.0,2974.0,17745.645124751067,0.0,0.0,12.43,2018,1030743.2996155459
69e5a90c-b77b-40d9-993f-ec66ff7ffb51,1969.0,3.0,707747.0018370263,702812.9599768135,2.0,4,8.0,2235.0,18860.0,70.0,2523.0,18076.0,0.0,0.0,5.78,2018,861437.2970722526
5a6571aa-c90c-470d-acfe-5d67f674d947,1978.0,3.0,468060.0543995248,459641.6387834404,2.0,4,8.0,2485.0,15706.0,200.0,2441.0959632486697,13759.0,0.0,0.0,14.41,2018,547078.958558014
259b7ad2-e34a-49da-8441-da42a8955a9c,2014.0,4.0,574729.3925746218,562650.2542819928,3.0,3,9.0,3095.0,9350.0,10.0,2659.0,6935.0,0.0,0.0,14.65,2018,783916.9119274896
50c42bfa-4170-4920-b536-ada9222c7a9d,1978.0,4.0,483241.3277326569,483096.5702226546,2.0,4,8.0,2500.0,13182.0,760.0,2412.0,11348.383846475464,0.0,0.0,21.03,2018,627877.6160031077
ffc71fcf-3e80-464d-9234-9d41d513d376,1993.0,4.0,474632.3790458373,466107.1036441099,2.5,2,9.0,2825.0,10998.0,10.0,2874.0,10311.0,0.0,0.0,15.1,2018,610692.3870864749
ea8528da-4ae2-464c-903e-8a442a9904b2,1976.0,3.0,468060.0543995248,472614.5004989939,2.0,4,8.0,2395.0,16068.0,70.0,2416.0,12741.0,0.0,0.0,12.12,2018,563339.7901722448
aa1306c6-0202-43a5-884e-2b7efd7741b2,1910.0,4.0,574729.3925746218,592196.1385002468,2.25,5,8.0,2325.0,4595.0,640.0,1942.0,4566.0,0.0,0.0,12.75,2018,687826.2991562866
f32dd98c-c404-4ff9-98c8-034c5fe93828,1988.0,3.0,554723.8083336328,534407.1051008193,2.5,2,8.0,2005.0,7726.0,0.0,2070.0,7640.258514554286,0.0,0.0,11.67,2018,489518.0111741624
880349a8-a9c9-401e-a006-c902f14597e3,2014.0,3.0,574729.3925746218,568939.7832049628,3.0,3,8.0,1700.0,1623.0,270.0,1648.0,2185.0,0.0,0.0,9.69,2018,498235.50778531743
