request_id,yr_built,bedrooms,postcode,area,bathrooms,condition,grade,sqft_living,sqft_lot,sqft_basement,sqft_living15,sqft_lot15,waterfront,view,distance,year,prediction
569b93c5-c6ac-44a4-ba2d-7ada3f6bd9b1,2002.0,3.0,554723.8083336328,549882.8561051979,2.0,3,7.0,1660.0,3278.0,0.0,1711.0,4669.844882829088,0.0,0.0,10.37,2016,391743.0411079009
532adb88-9158-450e-99bc-1faef6f80d35,2014.0,3.0,537641.85801898,526566.1423745239,2.0,3,8.0,1670.0,1580.0,260.0,1610.0,1618.0,0.0,0.0,8.69,2016,528206.8383026753
4fd614e7-b3c7-4e1d-85fd-7544d0d618f3,1928.0,3.0,512657.41822642577,512657.41822642577,2.0,4,7.0,1320.0,4808.0,0.0,1440.0,5033.0,0.0,0.0,12.55,2016,400318.7511857475
cfb4404c-d865-41f0-8dae-2023fc7ee037,1984.0,3.0,707747.0018370263,726350.8929052162,2.5,2,10.0,3370.0,19456.0,20.0,3254.0,17593.0,0.0,0.0,4.07,2016,904748.7982438972
99c9b344-d85c-4e94-b718-c5a15cf187c3,2014.0,4.0,554723.8083336328,557405.5083370412,3.0,3,9.0,3120.0,5336.0,20.0,3060.0,5409.0,0.0,0.0,10.73,2016,698198.0099210307
f43ff88f-9688-49fe-89bb-ee3940bc48fa,1915.0,5.0,515187.232483403,512186.3536409238,2.25,4,7.0,2510.0,6152.0,880.0,1767.0,5796.0,0.0,0.0,13.21,2016,629434.0556552359
e9a2c1a9-f5ec-4a7f-a201-f475c4a5e796,1994.0,3.0,474632.3790458373,462852.14633922337,2.5,3,8.0,2155.0,9002.0,0.0,2157.0,9299.0,0.0,0.0,16.36,2016,398603.3817093547
f093441b-56ed-4ec4-9dda-2767c72dc2c4,1990.0,4.0,483241.3277326569,473539.8325623487,2.0,3,9.0,2635.0,9612.0,0.0,2585.0,8773.0,0.0,0.0,21.85,2016,591947.1180844692
a4b5b33a-95f3-45a2-9d0b-2b793dd7092e,1990.0,3.0,694411.4661634568,657450.8307090742,2.5,3,10.0,3190.0,14670.0,10.0,3251.0,15284.0,0.0,0.0,11.27,2016,727700.8834010722
b18ed0d8-fbb0-4f56-815c-0cca4f2479dd,1991.0,4.0,468060.0543995248,473598.9580796085,2.0,3,9.0,2470.0,10831.0,0.0,2646.0,10177.0,0.0,0.0,11.1,2016,532368.0343729055
