request_id,yr_built,bedrooms,postcode,area,bathrooms,condition,grade,sqft_living,sqft_lot,sqft_basement,sqft_living15,sqft_lot15,waterfront,view,distance,year,prediction
3bb1fe5e-8b4b-4958-8f92-f8d30392b5aa,2005.0,2.0,554723.8083336328,549882.8561051979,2.25,3,8.0,1385.0,1550.0,220.0,1556.0,2213.0,0.0,0.0,9.46,2017,360447.20184202935
a354b81a-8f2e-443d-91a5-f3260ae5de50,2014.0,5.0,1283884.8486148424,1215538.8732892692,4.0,3,11.0,4940.0,18535.0,490.0,3407.0,18711.0,0.0,0.0,5.74,2017,2152197.288465935
9377abb4-27e3-4597-9601-9b689ece864c,1951.0,3.0,949039.0994157421,909017.779305619,2.0,3,8.0,2230.0,12381.0,440.0,2406.0,11222.320272182571,0.0,0.0,0.86,2017,975132.2874742362
cb39ce7c-27bc-49a8-b597-d8ccd5c57653,1963.0,5.0,537641.85801898,521556.8372484238,3.0,4,9.0,3905.0,68792.0,660.0,3113.0,41973.86310594257,0.0,0.0,12.11,2017,840089.8304131253
93feaac7-27f3-4407-9c90-75af5855a40e,1910.0,4.0,574729.3925746218,568939.7832049628,2.5,5,8.0,2485.0,4628.0,660.0,2074.0,4501.0,0.0,0.0,10.28,2017,772075.5832781668
50f40b91-0308-4d1f-857c-66cb540c4c1a,1978.0,3.0,573737.7786048551,573354.0101209884,2.0,3,9.0,2920.0,12456.0,40.0,2894.0,12645.0,0.0,0.0,8.77,2017,784638.5668400499
8bfc2062-dfe0-4369-9065-c3197f91db10,1973.0,4.0,468060.0543995248,461978.00587651605,2.5,3,9.0,3020.0,19630.0,120.0,2946.0,16251.0,0.0,0.0,13.0,2017,754032.8419473995
79963a54-73ed-46d3-a4cd-8fe005a692c4,1995.0,3.0,468060.0543995248,460458.2758865052,2.5,3,8.0,2115.0,20314.0,0.0,2089.0,16935.0,0.0,0.0,10.49,2017,454869.98349282244
b1e46713-35ad-419e-a6c0-91305a66ba2f,1999.0,4.0,574729.3925746218,568939.7832049628,2.75,3,9.0,2560.0,5567.0,40.0,2177.0,5776.0,0.0,0.0,9.32,2017,692232.7407429033
b5b60015-9d2d-47fc-aafd-2056cf73b4d0,1977.0,4.0,468060.0543995248,472614.5004989939,2.0,4,8.0,2665.0,13386.0,880.0,2773.0,13078.0,0.0,0.0,10.93,2017,622497.7845725272
cb9153f6-208b-4c78-afa2-9801a4a563d2,1960.0,5.0,573737.7786048551,603632.3806403624,2.0,4,7.0,2325.0,9707.0,900.0,2004.0,8890.0,0.0,0.0,6.7,2017,510291.50970528915
161011ca-0d18-4435-a13f-7996c394a47b,1979.0,3.0,468060.0543995248,473825.0610186486,2.0,4,8.0,2315.0,9925.0,730.0,2209.0,9027.0,0.0,0.0,9.65,2017,556097.154808285
780558a7-9057-45b0-a6f1-82ff97e3a7b0,1973.0,3.0,597736.9217030165,630990.1110472494,2.25,4,8.0,2185.0,14765.0,600.0,2473.0,12838.0,0.0,0.0,10.33,2017,557182.0659979477
415ff573-08f8-4747-809a-db781ecddb46,1977.0,3.0,512657.41822642577,512657.41822642577,2.0,3,8.0,1790.0,11016.0,270.0,2039.0,10453.0,0.0,0.0,13.3,2017,480109.00546940946
fa677323-8271-4ea7-81ed-efdd1428f24b,2014.0,5.0,574729.3925746218,592196.1385002468,3.0,3,9.0,2965.0,6238.0,240.0,2509.0,6169.0,0.0,0.0,12.33,2017,828875.0046606667
c9bca0d9-d414-43bc-a08b-0aba490e9870,1996.0,5.0,554723.8083336328,534407.1051008193,3.25,3,10.0,3765.0,24799.0,300.0,3520.0,22330.0,0.0,0.0,12.5,2017,837561.4409495423
a1e0e578-d421-490f-bc73-e35ceb0b197b,1998.0,4.0,694411.4661634568,696221.4891179767,3.0,3,10.0,3585.0,15159.0,60.0,3469.0,15056.0,0.0,0.0,10.35,2017,823971.3822657507
3fb0be3b-26a1-4598-8128-0a41bd1a3689,1905.0,4.0,537641.85801898,555956.8753889401,2.25,4,8.0,2485.0,5857.0,340.0,2167.0,5638.0,0.0,0.0,7.62,2017,673054.8268879842
0c1bcbde-e05b-4d63-9d26-743855541226,1989.0,4.0,574729.3925746218,572950.1179220972,2.75,3,8.0,2320.0,5920.0,530.0,2148.0,5357.0,0.0,0.0,12.91,2017,640427.7489870525
4e30ceac-4511-40ae-acdf-41ea29f8f98a,1940.0,3.0,537641.85801898,521556.8372484238,2.0,4,7.0,1665.0,5014.0,80.0,1909.0,5008.0,0.0,0.0,12.07,2017,583082.8164390652
460e0dcd-b16c-460a-8265-ca315d1e8ece,1988.0,4.0,554723.8083336328,566238.286454928,2.0,3,8.0,2320.0,8096.0,0.0,2184.0,7802.0,0.0,0.0,10.69,2017,563526.1813757404
4a112030-8636-4a29-bdf2-bbe08e6b75c3,1973.0,4.0,468060.0543995248,472797.13304832514,2.0,4,8.0,2475.0,9212.0,50.0,2268.0,8957.0,0.0,0.0,11.04,2017,578255.1398391991
1cb55156-2736-4584-9a9d-83c256a3e59b,1926.0,3.0,574729.3925746218,592196.1385002468,1.0,3,7.0,1420.0,3988.0,70.0,1560.0,3703.0,0.0,0.0,12.67,2017,453854.70921138633
ffc12204-712c-4f17-8e19-75d9afbb7428,1985.0,3.0,468060.0543995248,473598.9580796085,2.0,3,8.0,1710.0,8371.0,230.0,2035.0,8316.0,0.0,0.0,10.92,2017,419935.53984742117
71fa5620-a5f9-4431-a0b4-a3f0eca55202,1980.0,3.0,483241.3277326569,483096.5702226546,2.0,3,7.0,1785.0,8372.0,470.0,1877.0,8658.0,0.0,0.0,19.33,2017,403794.28519051266
128a17e3-a9ca-4d12-9030-be5cf53d1309,1968.0,3.0,483241.3277326569,492589.51065803645,2.0,3,7.0,1355.0,7659.0,10.0,1528.0,7690.0,0.0,0.0,21.25,2017,343250.58202195645
eda9ff37-e2d8-4e99-bbf5-c1256520418b,1978.0,3.0,468060.0543995248,480112.87777915475,2.0,3,8.0,2190.0,12878.0,30.0,2327.0,11263.0,0.0,0.0,13.34,2017,502909.2497338795
bb311a8e-75ec-4fb3-b1c1-43e97a4f89d8,1946.0,4.0,563377.9507828665,572285.0121066005,2.25,4,8.0,2330.0,6267.0,470.0,1852.0,6253.417216044354,0.0,0.0,12.69,2017,682557.7575265992
2e854967-459c-4418-aceb-b84f2122d2e3,1974.0,3.0,597736.9217030165,675932.4355670998,2.0,4,8.0,2190.0,9177.0,660.0,2171.0,8819.0,0.0,0.0,20.51,2017,584210.9173842341
b002f4f0-3648-4773-988d-7b35f02cf534,1978.0,4.0,468060.0543995248,467450.33081558475,2.0,4,8.0,2485.0,13227.0,760.0,2413.0,12090.0,0.0,0.0,11.95,2017,608000.257743677
114876a1-3f48-41a3-8dcb-035c575854a7,1925.0,3.0,537641.85801898,521556.8372484238,1.5,4,7.0,1655.0,5126.0,30.0,1860.0,4716.0,0.0,0.0,12.42,2017,572724.6484830688
0d233330-b1fe-4354-a43e-c0a4c3265432,1910.0,4.0,537641.85801898,555956.8753889401,2.0,5,8.0,2415.0,6184.0,520.0,2132.0,4692.0,0.0,0.0,6.1,2017,687799.8068848853
aa013e12-b514-4bfb-9925-ac0ec9ddd4c1,2002.0,4.0,600905.2496891748,600905.2496891748,2.75,3,9.0,2660.0,4146.0,40.0,2106.0,4096.0,0.0,0.0,0.41000000000000003,2017,727043.9906889974
2f68af35-f896-401b-b93f-b86cba76e50f,2013.0,4.0,1283884.8486148424,1260241.7123737352,4.25,3,11.0,5065.0,20304.0,320.0,3603.0,17837.237835919965,0.0,0.0,4.31,2017,2313238.709300654
39236dbf-c9fa-4637-98ec-52f5e793344d,1986.0,4.0,537641.85801898,555956.8753889401,2.0,4,9.0,2915.0,11698.0,0.0,2775.0,10806.0,0.0,0.0,7.08,2017,766926.0859793928
9b96d5de-0f22-4954-b206-052a8e922d76,1973.0,4.0,468060.0543995248,467332.6814265427,2.0,4,9.0,3130.0,13868.0,140.0,2971.0,13587.0,0.0,0.0,10.82,2017,747994.9078491528
ae57fc2b-d55c-4e6d-b5a2-ba56739c82a6,1929.0,2.0,573737.7786048551,573354.0101209884,1.0,3,7.0,1380.0,3794.0,10.0,1679.0,4006.0,0.0,0.0,8.46,2017,473775.7231550974
cd6af444-0581-4c7f-af4e-f326b365dac9,1989.0,4.0,398715.8444905281,593257.6657613616,2.0,3,8.0,2565.0,8328.0,10.0,2455.0,7433.0,0.0,0.0,21.18,2017,567020.7910147199
71a381a2-b839-4f4e-99e9-923214c5759a,1954.0,3.0,563377.9507828665,572285.0121066005,1.5,3,7.0,1700.0,5596.0,510.0,1618.0,5470.0,0.0,0.0,13.4,2017,434892.40137828264
71a003c8-e914-4739-9d34-7ab673031319,1977.0,3.0,512657.41822642577,512657.41822642577,2.0,1,8.0,1980.0,10610.0,590.0,2070.0,9733.0,0.0,0.0,12.93,2017,499918.5172864518
e12d607e-2ca8-43cc-8f8d-f3229cfd76bb,1917.0,4.0,512657.41822642577,512657.41822642577,1.75,5,7.0,1875.0,5386.0,840.0,1548.0,5683.0,0.0,0.0,13.25,2017,529310.78664125
