"x1","x2","y"
1.27814974343534,-1.73569038156138,1
0.622329305518515,1.13157340837942,1
1.30374063142588,0.0355390547130691,1
-0.143971898700058,1.32796077327889,0
0.32301908365509,0.312349923736763,1
1.54391118328093,1.13312037308364,1
-0.558129017264107,-0.83874171200715,0
0.670850703235532,-1.25787476138644,1
-0.445435321972315,0.378052046844396,1
0.589800448475553,1.10937642745988,1
0.488871090715591,1.46802036691717,0
-0.290251907320235,1.02687036974657,0
0.894019928738657,-1.27409812883081,1
1.11434422873206,0.420026160378578,1
0.377337985299084,-1.49430818934872,0
0.72362773851021,-0.985988535045686,1
-0.854622048785712,0.828552733125082,0
0.212066520925457,0.634182380018764,1
-0.855000621868979,-0.358828511105301,1
-0.072563533962117,-0.0163079841070712,0
-1.13605656307176,0.503846809852728,0
0.139207316842442,-0.897940203117886,1
-0.422521383136255,-1.5389898757029,1
-1.36581233652229,0.0353125114328796,0
0.4148737618718,-1.21091119150577,1
-1.39493649480633,2.34128726980294,0
-1.58802854289881,-0.382807498849717,0
0.210119659312208,0.905722136661354,1
-2.12250784812898,0.775257282653664,0
0.194529473126698,0.645660691630805,1
1.16049524097379,-0.752952288244415,1
0.824366855011379,0.0674493620549343,0
0.690853470671571,-0.349619045746409,1
-1.82894142955733,-1.22827415269634,0
0.883899064383404,1.46686436127821,0
0.0399297132500295,-1.1422302752847,1
0.0129701988611341,-0.329567500088451,0
1.44409221198281,1.49609487743402,1
-0.972726058057447,0.819906645505607,0
-0.379347755418655,-0.580236004740544,1
1.05807496765694,-0.0666155826353984,1
-0.392894639792515,1.57532072418608,0
1.33932553354985,0.466289880780861,1
-0.0642970353076868,-1.31411074520808,1
-0.316760075678961,-0.172550632217621,1
0.771526410809572,0.404262990745889,1
0.1525904563155,1.84073992019262,0
-0.0714641157159278,-0.00374205585814813,0
0.190911705694202,-0.458854890324917,1
-1.47493044270372,0.380702018759269,1
-0.777544854543716,0.95359480022765,0
0.0320231009984996,-0.0912992937098607,0
0.295014731848501,-0.802458941542032,1
0.819310860574099,-0.662829587047347,1
-1.45826846532153,-0.541558278107841,0
1.76732150460172,0.476845618240871,1
1.2048208670165,1.02813054717432,1
-0.235821396074879,-0.443802778971633,1
-2.71489879358449,0.82377279080278,0
0.612833582169572,0.0490168404049192,1
-1.31417732245588,-1.50077272105051,0
-0.0738747714531479,1.90267155822815,0
-0.344351415896663,-1.24378142705783,1
0.968084816012074,0.566021007463531,1
0.289170323409209,0.952112344108046,0
-1.20563650554327,-0.228666827020148,0
-0.210723143280974,0.955182675620723,0
0.200152849981185,-0.265862440707885,1
2.72601788298954,-0.856602626520837,1
1.07118641254685,-1.65613507361333,1
1.08584630343215,-1.1028001417711,1
0.358541787316304,-1.27003601221665,1
0.165075874623375,-0.478778367256579,1
1.05026930831107,-0.249182057659951,1
0.0887350169039215,1.64824359316299,1
-0.166153412291754,-0.387649377527043,1
0.128179969612066,0.475078202717985,1
1.8717199434502,-1.62872148313688,1
0.896948038004935,0.843698581870823,1
0.875180779787553,0.120853587149271,1
1.0273730344244,-0.809710906316719,1
0.585917591825876,-0.706561420420841,1
-0.257070448205499,-1.56067629275755,1
-0.689234587497759,-0.563266003670878,0
-1.02305755225731,-0.169643394500148,0
0.308834979821939,1.257911469977,0
0.580578334594731,0.0363033388044954,1
1.3897689228109,0.225320066109291,0
0.0923434468447571,0.0677182326009419,0
-0.515598323529368,1.50486304688463,0
0.67664379665859,1.71467832342571,0
1.12484569897115,1.13251409664706,1
-1.2882039641312,-0.916496807356648,0
0.322133540154955,-0.195206540017264,1
-1.29455893182214,0.227000089418356,0
0.981101972012355,-0.622429357275055,1
-0.416228502790485,0.0982212986346485,1
-1.64109219794734,1.00708817563311,0
-0.592054911312898,1.22778493921937,0
-0.672687982340038,2.68365862115792,0
0.49429141178764,0.676980390795132,1
-0.498744844645407,1.50478464895451,0
0.709140788761444,0.066666164448439,1
-1.36559253404547,-0.708505469702363,0
-1.75013559825641,0.868054487659135,0
1.94734616520422,0.205158167548047,1
0.613769670435051,-0.409983865417968,1
-0.60651465076965,1.24704404707608,0
-0.43632066398053,0.957341061789987,1
1.69373629201528,1.67077543074248,1
1.57298652132614,0.705452120658522,1
-1.16246882140842,-0.591771711039629,0
0.298351735928507,-0.57457208943714,0
1.10800998895936,-0.547949301252146,1
0.0190313033012693,0.0168653256372028,1
-0.0566150599106511,0.103982842606313,0
0.600288758660007,-2.1045083241385,1
1.53309661928634,-0.282489738022817,1
1.50291183601585,-2.11432088589515,1
-0.309982845256953,-0.642934828205133,0
0.11525702907963,-0.170103385977046,0
0.19722071355379,0.334491481412776,1
-0.0954535074573722,0.587618712360699,0
1.29758845029515,-0.438003810225297,1
0.60694349986315,-1.87068200410994,1
0.0097380631126981,0.467373334383082,1
-0.883376811384954,-0.277581251893747,0
1.02589692888223,-1.19225995063479,1
0.157221291386923,-0.637099972662281,1
-0.964253733115622,-0.12755898977903,0
-0.191950253211081,-0.59555735688662,0
1.64790697287016,-1.62517514857502,1
1.22513332467511,-1.66632904180578,1
-0.852477189681641,-0.309895034236702,1
-1.01695720934994,-0.0220825924262646,0
0.522191194956921,-0.51269635867436,1
0.181148865014495,1.41649213173161,0
0.486545191928488,0.166771680663212,0
0.952903220065548,-0.324343304789623,1
-2.80829478829393,-1.92959809400671,0
-0.103070843745497,-0.51625926373266,1
0.151498419199455,0.0351492004479064,0
0.656377644124057,-0.749710787099066,1
0.658101868501075,-1.00090249104424,0
1.84686813902744,1.55172725012942,1
-0.43568680215003,-0.768735971089605,0
1.15138210561673,-1.2428718142862,1
0.189320854871678,-1.16853208891677,1
0.363084912195727,-0.0869861923288618,1
0.994094792014508,-0.567556490281409,1
0.246304228446337,-1.93275631586207,1
0.0187600343597348,-1.36035979406328,1
-1.24100058993119,0.0482585470502918,0
-0.526702095811522,-1.06465020741917,0
-1.26171772073404,0.909961470018721,1
0.159602167437832,-0.894047676023915,1
-0.0894866664080305,0.143634514086887,1
0.73769920523527,1.91017401563519,0
-1.29413029534271,0.823319009105605,0
-1.5479916557519,0.210488252585272,0
-2.48573471422831,-0.919602996355123,0
0.391059614248544,-0.246281245154939,1
-0.457812223196841,-0.413833775164295,0
-0.380921002054601,0.555536418771467,0
0.997512174049382,1.0442277977742,1
0.863103470467566,0.335874346522856,1
-1.04446927182413,-1.28502918856707,1
1.14490553102108,-0.412887888019221,0
-2.31703772221892,-1.16890503911423,0
0.307445879820918,0.226962354060357,1
0.722307839707229,-1.34286467726378,1
-0.359337309929946,0.351028812680172,0
-1.19554183586228,-1.09805912507413,0
0.346395164152342,2.69244505328221,0
-0.197522933016036,0.578566359552547,0
-2.10707470580238,0.547361555744456,0
0.249585989659771,-1.01658709364117,1
0.771988390233192,-2.08677001032448,1
-0.209908704355798,1.43173670875754,0
-0.5771563636633,-0.85320777168842,1
-0.0595344955909068,-1.22307262844659,1
0.416371779149647,-0.000738818150698043,1
-0.908093549708475,-0.521820881818106,1
0.925113153194266,-0.250464335353585,1
0.995108931118277,-0.208895889258498,1
1.44617439235316,-0.412777227930394,1
0.993447336225071,-1.17392192717562,1
0.532350818769801,0.852387080344464,0
0.138302635387255,-0.147767549419105,1
1.49601578374715,0.315162290896747,1
-1.05751741038849,-1.31497611042717,0
-0.139119161262757,0.370173991225038,1
0.599111060030726,0.650093596128536,0
1.43390954238161,-0.145685568169727,1
0.135162739127165,0.459970665703753,1
0.471492494203065,-0.157854269110616,1
-0.865787347112038,-0.113814799777333,0
0.575924318648344,-0.267469015086213,1
0.663992838947312,-0.125556291675759,0
-0.46225549423579,-1.21519868902002,1
0.146879029647283,0.509100274603621,0
-1.05403533323921,1.4534212318829,1
-0.270115308737804,0.817113672649713,0
1.24979445397716,0.355618148379401,1
-0.720102653962246,-1.27622163504716,0
0.99404833451156,0.521447596043747,1
-0.709724556644872,0.195016211645092,1
-0.299558466343911,0.29779851295719,0
-0.414827837387663,-0.164261787020836,1
-0.089743112185396,-1.0495222024871,1
0.559156305153524,-0.50673444871647,1
-1.88046492079664,-0.712160868618432,0
-1.13713985241142,0.377085443710545,1
-0.927511868288037,0.906567079971289,0
0.0753058894609874,-0.14448598639876,1
0.519151190864126,0.471876309656345,0
1.08129971716608,0.907691274083479,1
2.22346853031174,-0.42407046889327,1
0.431581166665265,-0.334237049115137,0
-2.62320192097737,-2.07788933205087,0
0.627983043497159,0.0162293434299519,1
2.06023841275469,-0.0982381291144904,1
-1.1058315331499,-0.835945894841283,1
-0.658481028294986,-0.913661007470847,1
0.0665847409917633,-2.25592509509904,1
-1.03547451921446,0.293148868930021,0
0.640492892480835,0.488857680275387,1
0.849204068410891,1.64059247016895,1
0.494940845729973,-0.240690747517437,0
1.31021215347203,1.89116488415214,1
0.243345565436444,-0.341827155491526,0
-1.61162148934564,-1.55965806556087,0
-0.687716920066824,-0.591342360164193,1
0.290970307079186,-0.256748722861981,1
1.26607604166991,0.520244668786671,1
0.836489013813288,-2.51106101654607,1
-0.305056356279918,0.191842633582996,0
-1.29948400315574,-0.0483680893837578,0
0.731449460674434,-0.100149375728465,1
0.0635733327019101,-0.909701805592006,1
-0.19780494609796,-0.838176063932845,1
-1.23109329154033,1.95640155817659,0
1.13682480674498,-0.44910808243809,1
0.287649166424168,2.15407345267361,0
0.40762706545549,0.509372797186118,0
1.74189033015302,1.42131218073857,1
1.96414537357208,1.17699321772488,1
-0.343384982475703,-0.528185921598174,0
0.104084506547519,0.743703927780513,1
-0.346223154274254,-2.23814576744985,0
2.24198651084035,-0.274520996829356,1
1.14622677341121,-0.313783274251351,1
1.16611132938508,-1.10408397942936,1
-2.27807644839147,1.20140645862365,0
-0.0396534328721162,-0.00782529531761834,1
-1.07384115370406,0.846788841679575,0
-1.26266873941241,1.85269188940071,0
0.0655456496484563,0.376196525674381,1
-0.0293897245622241,-0.0452161536211559,0
1.7155283013009,0.0755476969280281,1
-0.38124396412913,0.15353644503419,0
1.19559130295502,1.1516825315628,1
0.380974635535961,0.679595295745939,0
1.00256064754395,-0.42047639449226,1
-1.95470042262577,0.672531323869172,0
0.373544643909177,0.351763230987453,0
0.449994149821924,1.79328894382833,0
0.0886646768577125,-1.93493220760741,1
1.62700903067687,-1.10966116990145,1
0.518834048059494,0.505275350224545,1
-1.2120989829561,0.161090241569295,0
0.785557800289056,0.480154971101999,1
-2.15791496210661,1.59008200190598,0
-0.980060045691283,1.34132177650552,0
-1.01288630881043,0.168750804066315,0
-0.871259669402374,-0.972103754987439,1
0.395582482756083,-0.301964513402024,1
-2.58070992603463,0.42422952064222,0
0.247648898658129,0.36330858562978,1
1.90093399120777,-0.133991605863834,1
-0.570217258709746,-0.0897477950837204,0
0.926734191763502,-0.682143116738301,1
0.252046357232384,1.26503930511878,0
-0.343910358548672,-0.618776857738593,1
-0.631337148456488,0.178282215439879,0
-0.203311634053345,-0.946755127702953,1
0.186268349716683,-0.644201533529509,1
-1.43108134609634,-0.0978602119707488,0
-1.35921739251788,0.883824487330718,0
-1.00768332852735,0.0834497793656822,0
0.226661075303841,1.91425870050772,0
-2.13703107940791,0.105813480597712,0
-1.39512493893971,-0.552049435038138,0
-1.03672181799635,-0.898510537484536,0
-0.446400436286803,-0.0678512538535586,1
-0.315852585249825,0.556482552643639,0
-1.70181244922111,0.058295662533949,0
1.36998026093654,-1.17490854710182,1
-0.864957604261449,0.92431784241962,0
-0.159398382690833,1.01802953324715,0
0.914539873367782,0.914488233344267,0
-0.377944113459321,-0.513744809151885,0
-1.02912940857817,-0.55738246894671,0
-0.219202113901174,-0.55833979713081,1
0.645607145970426,1.12402703460869,0
0.739153506328924,0.057400499758832,1
-0.647496865091163,-0.792793516372281,1
0.386307836998951,1.97524009684047,0
-0.396716398521887,-1.6789041285813,0
0.0910747442292282,-0.462916985185802,1
1.70442303894005,-0.192156307387159,1
-0.805393772927559,0.369627749990274,1
0.148641920446108,0.0635212627036711,1
0.144999770251799,0.28781636843306,1
-0.331442398905269,0.349387011414742,1
1.54371406036723,1.33353307164784,1
-0.775902486699156,-0.960630528365961,1
0.453155064732572,-0.118414028473772,1
0.0874698114057112,-0.644644841175301,0
-2.50355518810337,1.42578836667553,0
0.549863088880212,-0.9396244201611,1
0.495705528601591,1.00757681954492,1
-0.0829998433972057,0.641374984641051,0
0.145675173195691,0.630453933709813,0
-1.72383897554794,0.879786507516385,0
0.354748171224731,0.35226013162163,1
1.68161938622576,0.0425053209714396,1
0.197057307945002,-2.49002535927817,1
0.693152958542506,0.676886468302265,0
1.07741806313326,-0.462904693348068,1
1.28977142030636,-0.850295311873598,1
-0.126791099467874,-0.552683022355769,1
0.654231290245008,-0.627265580799832,1
-0.129330273348616,0.232205283219326,0
0.270835542473946,0.501831602271386,0
-0.423514064470465,-0.238600394937188,0
0.306990635439051,0.440415521780002,1
1.33266982775044,1.69204325022715,0
-1.55331395628642,0.807308079166762,0
0.13666414867609,-1.47889589146913,1
-0.200697417409921,-1.1849347795766,1
0.887892435772585,-0.25963071540644,1
-0.372209867822698,0.353374671314508,0
1.12060092755644,-0.489344946831319,1
-0.307840489402699,-0.473464163693176,1
1.37623071877661,0.745117763751997,1
-0.335884107472461,0.447653312836,0
0.858854793185897,-0.606405160828599,1
1.45727019260464,0.813768902757842,1
-2.61926468115094,-1.83600379439037,0
-0.4013780435439,-0.492978897472023,0
-0.16933339880179,-0.12862748920714,0
-0.24443799534279,1.08148595419867,0
-1.05109142695919,-0.879102419447636,0
-0.5361271208013,0.98994403811027,1
1.86763915328348,-0.114430085998259,1
0.378020478809781,-0.465832170836699,1
0.979333343023273,0.103836642863561,1
-0.0357095359090321,-0.0415956239155645,0
-0.525761257042923,0.0660614495969442,1
1.59018085502928,0.121324100024622,1
-0.0712395635787652,-0.764197121768985,1
0.142455937453185,0.53626554838288,0
-0.212213786151387,-0.116753850149008,1
1.17610043122426,-2.20666873793388,1
-0.84739441340707,0.582544671276428,1
-0.407462271673788,-0.648797721956066,0
-0.644880396087797,0.290012445486395,0
0.737293574297503,-9.28546025932426e-05,1
-0.219400131275446,-0.00735023509185773,0
1.07001293163356,1.77424691716012,0
-0.259159898170769,-0.860630006981429,0
-0.0616374334195125,-0.974235600920027,1
0.14059342573044,-0.996933210931677,0
1.39582710455555,-2.35580422471103,1
-1.74277022759359,0.264322477565624,0
1.51355938304881,-2.2637240098173,1
-0.928242064659014,-0.132263386188922,0
-0.787844908193463,-0.923407842989835,0
-0.238883013583007,-0.510598030954408,0
0.160428769282456,0.0584352744036942,0
1.60558149310212,-0.903829082323422,1
-0.72138774140903,0.192886078837997,0
-0.147523360222645,-0.758716921715268,1
-0.417191621679693,-1.27790207314016,0
-0.0523872573377294,2.01582788375053,0
-0.0088042762218566,-1.58846128601482,1
-0.850626788099093,0.342635700288585,1
1.10069403734865,-1.91499264932054,1
0.842421228154146,-0.0920149716146498,1
-0.696230526060311,0.555278641998953,0
-1.10474750319086,0.920819361581404,0
-0.446975719544613,1.33428832648923,0
0.494410165790205,-0.48686124675137,1
0.280252201938689,1.11420353557871,0
1.34560322037663,-1.03610864204581,1
0.07341225812566,-0.370204587951799,1
1.31400024324958,0.229246340317121,1
1.27946145289059,-0.820739621824324,1
-0.460540864788261,-1.04353518911953,1
1.49134302781558,-1.23832347869416,1
-1.31830973948147,0.660930055423388,0
0.169841812999828,0.0190646450388222,1
0.76951568950133,0.322660346916584,0
0.418518724719477,1.08994899981457,0
0.193958123429437,-0.817706039454289,1
0.0162158522351203,1.61285182517532,1
-0.0714794899437549,-0.855483959755365,1
-0.654248239747956,0.35186830378358,0
-0.824980640131978,-0.0510020491897064,0
0.264144692335232,0.745209613377636,1
-0.600852151773676,-1.31519344450164,1
0.0274405009633642,-0.345355443584183,1
-0.591786366717899,0.60200127578772,0
-1.92741371346439,0.0292595321483439,0
-0.853445545021685,0.934022778058774,1
0.479582619659825,-0.0450174255427035,1
0.493186518644279,0.977100734387333,1
-0.544398034503674,-1.1964959909865,0
1.69837299613473,-0.710844103358393,1
0.440097515339946,-1.09300331836911,1
-0.626562137983631,-0.515866733397519,0
0.749395347068632,-0.654819966128672,1
0.534987978023593,-0.227176103152226,1
1.32163189365682,1.101114991692,1
2.04847507490197,0.0134115843729141,1
-0.160849758956311,-0.0210692422270885,1
-1.30754259851942,-2.67118884655844,0
-0.292518773569746,0.501650074337502,0
-0.0619112266283346,0.0755649830001956,1
0.555839950199662,-1.64044556445592,1
-0.298628363233529,-0.992266695803552,1
-0.74583960073032,-0.484530718719295,0
-0.311430964337707,0.508588992426309,0
-1.26812953108352,1.11016507119743,0
-0.469195499533174,-1.13470189705797,0
-1.21412976841062,0.0914401189535474,0
0.406390544424458,-0.917396360327339,1
-0.28051008421999,0.467122647825154,0
0.72809807856823,-1.98914700706029,1
0.623984620346378,-0.802552136555274,1
-0.020498869188961,0.840381300930748,0
0.714401507789748,0.248802068124856,1
-1.89831911640058,0.521417123256276,0
0.695059321545231,1.66036056581112,1
1.57730800634964,-0.909400420024828,1
-0.942898041833695,-0.628996052847025,0
1.30890726474636,-0.33723900705929,1
0.104706016492703,0.727853591569835,0
-0.350702276978749,0.0948730922201143,0
-0.00586497495267778,-0.876687106629042,1
-1.45715341369472,-0.224476551404815,0
-0.939597270343058,0.274992131856225,0
1.57010632750323,-1.14828158872542,1
0.0367795226875052,-0.370596244914646,1
-0.491922864589175,-0.906676758007241,1
-0.505038388200903,-0.434604360326827,0
-0.359238346342413,0.818306868812058,0
0.874824461053026,0.683629977751701,1
